#feature,bac3,bac4,bac1,bac2,bac5,bac6,vir1,vir4,vir2,vir3,vir5,vir6
ENSG00000116898.12,5.0,4.0,0.0,7.0,6.0,3.0,4.0,3.0,4.0,0.0,4.0,1.0
ENSG00000116903.7,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000116906.13,7.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0
ENSG00000116918.15,10.0,2.0,3.0,5.0,4.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0
ENSG00000116922.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000116954.8,5.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,2.0
ENSG00000116962.15,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000116977.19,8.0,3.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSG00000116983.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116984.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116985.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116990.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000116991.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117000.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117009.12,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0
ENSG00000117010.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117016.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117020.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117036.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117054.14,8.0,0.0,2.0,6.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0
ENSG00000117090.15,4.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
ENSG00000117091.10,49.0,37.0,37.0,59.0,39.0,30.0,41.0,28.0,34.0,11.0,73.0,14.0
ENSG00000117115.13,11.0,0.0,30.0,1.0,24.0,0.0,9.0,5.0,4.0,0.0,13.0,5.0
ENSG00000117118.10,20.0,8.0,9.0,15.0,14.0,13.0,15.0,5.0,8.0,3.0,14.0,5.0
ENSG00000117133.11,10.0,6.0,1.0,10.0,5.0,2.0,5.0,3.0,6.0,1.0,2.0,2.0
ENSG00000117139.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117143.13,4.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSG00000117151.13,15.0,0.0,1.0,4.0,6.0,7.0,2.0,2.0,0.0,0.0,5.0,1.0
ENSG00000117153.16,7.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
ENSG00000117155.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117174.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000117222.14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000117226.12,0.0,1.0,0.0,3.0,7.0,2.0,2.0,0.0,0.0,1.0,15.0,2.0
ENSG00000117228.10,3.0,5.0,36.0,5.0,28.0,4.0,7.0,2.0,8.0,4.0,55.0,5.0
ENSG00000117262.19,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117266.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117280.13,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
ENSG00000117281.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000117298.16,9.0,3.0,9.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,15.0,5.0
ENSG00000117305.15,3.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0
ENSG00000117308.15,4.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000117318.9,9.0,5.0,0.0,4.0,0.0,5.0,4.0,3.0,5.0,0.0,2.0,0.0
ENSG00000117322.18,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000117335.20,23.0,2.0,12.0,15.0,18.0,3.0,7.0,6.0,5.0,0.0,14.0,4.0
ENSG00000117360.13,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
ENSG00000117362.13,18.0,1.0,5.0,9.0,11.0,6.0,6.0,5.0,0.0,0.0,7.0,3.0
ENSG00000117385.16,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000117394.24,8.0,4.0,5.0,5.0,3.0,2.0,6.0,0.0,38.0,5.0,5.0,0.0
ENSG00000117395.13,4.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0
ENSG00000117399.14,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000117400.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117408.11,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000117410.14,55.0,19.0,52.0,56.0,57.0,23.0,28.0,12.0,28.0,7.0,35.0,13.0
ENSG00000117411.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117419.16,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0
ENSG00000117448.13,13.0,6.0,0.0,16.0,5.0,4.0,5.0,2.0,3.0,0.0,10.0,7.0
ENSG00000117450.14,32.0,15.0,9.0,37.0,29.0,12.0,9.0,13.0,15.0,5.0,45.0,11.0
ENSG00000117461.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117475.14,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
ENSG00000117477.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000117480.16,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSG00000117481.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSG00000117500.13,8.0,1.0,9.0,8.0,15.0,3.0,5.0,7.0,1.0,0.0,10.0,0.0
ENSG00000117505.13,15.0,4.0,6.0,5.0,11.0,9.0,3.0,4.0,4.0,0.0,4.0,7.0
ENSG00000117523.16,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000117528.14,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
ENSG00000117533.15,3.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0
ENSG00000117543.21,5.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0
ENSG00000117560.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117569.19,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117586.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117592.9,60.0,4.0,210.0,23.0,26.0,12.0,23.0,12.0,50.0,6.0,36.0,9.0
ENSG00000117593.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000117595.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117597.18,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000117602.12,13.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0
ENSG00000117614.10,25.0,8.0,11.0,14.0,5.0,10.0,7.0,4.0,7.0,1.0,8.0,3.0
ENSG00000117616.18,3.0,5.0,12.0,2.0,11.0,4.0,2.0,2.0,2.0,0.0,4.0,2.0
ENSG00000117620.15,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000117625.14,4.0,2.0,7.0,0.0,2.0,2.0,1.0,0.0,8.0,1.0,3.0,1.0
ENSG00000117632.23,31.0,25.0,1.0,18.0,3.0,7.0,5.0,13.0,8.0,4.0,13.0,5.0
ENSG00000117640.18,10.0,2.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSG00000117643.14,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0
ENSG00000117650.13,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117676.14,26.0,7.0,19.0,21.0,14.0,3.0,17.0,6.0,4.0,0.0,13.0,15.0
ENSG00000117682.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000117691.10,10.0,2.0,4.0,7.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0
ENSG00000117697.15,6.0,2.0,1.0,2.0,8.0,1.0,4.0,1.0,2.0,1.0,7.0,0.0
ENSG00000117713.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117724.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000117748.10,10.0,3.0,2.0,8.0,6.0,3.0,7.0,2.0,1.0,3.0,2.0,6.0
ENSG00000117751.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117758.14,9.0,0.0,3.0,4.0,8.0,5.0,5.0,4.0,2.0,1.0,2.0,0.0
ENSG00000117834.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000117859.19,7.0,2.0,1.0,9.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,2.0
ENSG00000117862.13,10.0,5.0,7.0,13.0,8.0,0.0,6.0,6.0,6.0,0.0,9.0,5.0
ENSG00000118193.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118197.14,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
ENSG00000118200.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118217.6,0.0,0.0,9.0,4.0,11.0,2.0,4.0,4.0,5.0,0.0,3.0,5.0
ENSG00000118292.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000118454.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000118473.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
ENSG00000118655.7,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118873.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000119280.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSG00000119285.11,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119535.18,115.0,13.0,195.0,68.0,103.0,40.0,52.0,16.0,39.0,3.0,72.0,47.0
ENSG00000120333.4,8.0,5.0,1.0,3.0,1.0,1.0,4.0,4.0,6.0,0.0,5.0,1.0
ENSG00000120334.15,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120370.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120656.12,11.0,2.0,4.0,6.0,7.0,3.0,7.0,0.0,6.0,2.0,2.0,2.0
ENSG00000120942.14,8.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0
ENSG00000120948.18,4.0,3.0,0.0,8.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0
ENSG00000120949.15,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121310.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000121481.11,4.0,0.0,7.0,3.0,2.0,1.0,6.0,2.0,3.0,0.0,3.0,0.0
ENSG00000121486.12,4.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000121644.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121766.16,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0
ENSG00000121769.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000121774.18,32.0,5.0,12.0,18.0,12.0,6.0,11.0,5.0,4.0,0.0,9.0,2.0
ENSG00000121775.18,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0
ENSG00000121851.13,9.0,3.0,3.0,6.0,3.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0
ENSG00000121931.16,4.0,1.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
ENSG00000121933.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121940.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122218.16,14.0,0.0,11.0,12.0,6.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0
ENSG00000122223.13,5.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0
ENSG00000122224.18,8.0,1.0,0.0,4.0,4.0,5.0,0.0,2.0,5.0,0.0,1.0,1.0
ENSG00000122406.14,247.0,63.0,9.0,137.0,64.0,98.0,81.0,56.0,48.0,12.0,109.0,21.0
ENSG00000122417.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000122435.10,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122481.17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
ENSG00000122482.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000122483.17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122484.9,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ENSG00000123080.12,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
ENSG00000123091.5,9.0,1.0,9.0,0.0,5.0,3.0,4.0,1.0,75.0,4.0,4.0,4.0
ENSG00000123472.12,5.0,1.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSG00000123473.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123684.13,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
ENSG00000123685.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000123689.6,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000123836.15,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0
ENSG00000123838.11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123843.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125459.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000125703.15,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0
ENSG00000125944.21,10.0,0.0,0.0,11.0,9.0,3.0,10.0,7.0,2.0,0.0,5.0,4.0
ENSG00000125945.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126067.12,12.0,6.0,9.0,12.0,7.0,4.0,6.0,3.0,5.0,0.0,6.0,4.0
ENSG00000126070.20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000126088.14,7.0,0.0,6.0,4.0,5.0,5.0,2.0,4.0,14.0,0.0,3.0,3.0
ENSG00000126091.21,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000126106.14,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000126107.15,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
ENSG00000126698.11,13.0,10.0,0.0,16.0,8.0,3.0,13.0,3.0,10.0,0.0,14.0,3.0
ENSG00000126705.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000126709.15,21.0,20.0,141.0,12.0,41.0,18.0,231.0,47.0,462.0,45.0,402.0,231.0
ENSG00000127054.21,14.0,8.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0
ENSG00000127124.16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
ENSG00000127125.9,9.0,3.0,5.0,6.0,7.0,6.0,6.0,3.0,6.0,2.0,8.0,0.0
ENSG00000127423.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000127463.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127481.15,17.0,1.0,5.0,6.0,11.0,3.0,0.0,4.0,4.0,0.0,6.0,3.0
ENSG00000127483.19,12.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,7.0,1.0,0.0,0.0
ENSG00000127603.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130695.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130764.10,6.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0
ENSG00000130766.5,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
ENSG00000130770.18,23.0,14.0,0.0,12.0,7.0,12.0,6.0,6.0,4.0,2.0,10.0,3.0
ENSG00000130772.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000130775.16,42.0,7.0,38.0,23.0,49.0,13.0,19.0,8.0,15.0,0.0,26.0,21.0
ENSG00000130939.20,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000130940.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000131236.17,153.0,27.0,128.0,107.0,74.0,39.0,46.0,26.0,34.0,8.0,64.0,33.0
ENSG00000131238.18,59.0,7.0,28.0,39.0,38.0,13.0,16.0,12.0,14.0,1.0,45.0,7.0
ENSG00000131584.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000131591.17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131686.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131697.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131778.19,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000131779.11,6.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0
ENSG00000131781.13,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131788.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131791.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132122.12,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
ENSG00000132128.16,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
ENSG00000132185.18,5.0,0.0,0.0,11.0,4.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0
ENSG00000132196.15,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
ENSG00000132485.14,8.0,3.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0
ENSG00000132676.16,13.0,6.0,0.0,8.0,4.0,10.0,4.0,0.0,4.0,0.0,3.0,0.0
ENSG00000132680.11,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0
ENSG00000132694.19,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0
ENSG00000132704.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000132716.19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000132718.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENSG00000132763.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132768.14,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000132773.12,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000132780.17,8.0,1.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0
ENSG00000132781.19,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132849.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132879.14,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132881.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132906.18,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000133048.13,18.0,0.0,5.0,0.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
ENSG00000133056.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133059.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000133063.16,16.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000133065.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133069.17,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
ENSG00000133216.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
ENSG00000133226.17,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134184.13,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
ENSG00000134186.12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
ENSG00000134198.10,9.0,3.0,1.0,2.0,5.0,4.0,3.0,0.0,3.0,0.0,3.0,3.0
ENSG00000134202.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000134215.16,2.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
ENSG00000134222.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134242.16,5.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000134243.12,14.0,0.0,12.0,2.0,7.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0
ENSG00000134245.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134248.13,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134250.20,10.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0
ENSG00000134255.14,2.0,4.0,1.0,3.0,5.0,4.0,7.0,4.0,1.0,0.0,5.0,2.0
ENSG00000134256.12,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000134262.13,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
ENSG00000134369.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
ENSG00000134371.14,5.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
ENSG00000134375.11,5.0,6.0,1.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0
ENSG00000134644.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134668.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134684.11,7.0,0.0,0.0,9.0,4.0,2.0,5.0,2.0,3.0,0.0,2.0,0.0
ENSG00000134686.18,29.0,0.0,27.0,27.0,21.0,7.0,16.0,8.0,8.0,4.0,20.0,13.0
